,Uni_name,Uni_Major,Uni_Jobs,Uni_Course_lectureres,Uni_Facilities,Uni_Local_life,Uni_Societies_sports
354,University of Bristol,,4.0,4.0,3.0,0.0,4.0
355,University of Bristol,,4.0,0.0,4.0,4.0,0.0
356,University of Bristol,,0.0,3.0,4.0,3.0,0.0
357,University of Bristol,,4.0,3.0,4.0,3.0,0.0
358,University of Bristol,,0.0,4.0,3.0,4.0,4.0
359,University of Bristol,,2.0,3.0,2.0,4.0,0.0
360,University of Bristol,MA English Literature,0.0,3.0,3.0,4.0,3.0
361,University of Bristol,MA English Literature,0.0,3.0,0.0,0.0,4.0
362,University of Bristol,,0.0,0.0,4.0,4.0,0.0
363,University of Bristol,,4.0,0.0,0.0,0.0,4.0
364,University of Bristol,,0.0,0.0,4.0,4.0,0.0
365,University of Bristol,,4.0,3.0,3.0,4.0,4.0
366,University of Bristol,,2.0,4.0,4.0,2.0,4.0
367,University of Bristol,,4.0,4.0,4.0,0.0,0.0
368,University of Bristol,,4.0,4.0,3.0,4.0,3.0
369,University of Bristol,,0.0,2.0,4.0,4.0,0.0
370,University of Bristol,,0.0,3.0,4.0,0.0,0.0
371,University of Bristol,,4.0,4.0,4.0,3.0,4.0
372,University of Bristol,,4.0,0.0,2.0,4.0,0.0
373,University of Bristol,,4.0,4.0,4.0,0.0,4.0
374,University of Bristol,,4.0,4.0,3.0,3.0,1.0
375,University of Bristol,,4.0,4.0,4.0,0.0,0.0
376,University of Bristol,,4.0,4.0,3.0,4.0,0.0
377,University of Bristol,,4.0,0.0,4.0,0.0,0.0
378,University of Bristol,MA Philosophy of Physics,0.0,4.0,3.0,0.0,0.0
379,University of Bristol,,0.0,0.0,4.0,4.0,0.0
380,University of Bristol,,4.0,4.0,3.0,3.0,0.0
381,University of Bristol,,4.0,0.0,2.0,4.0,0.0
382,University of Bristol,,3.0,2.0,4.0,3.0,4.0
383,University of Bristol,,0.0,4.0,4.0,3.0,0.0
384,University of Bristol,,2.0,0.0,4.0,0.0,0.0
385,University of Bristol,MSc Ethnicity and Multiculturalism,4.0,4.0,3.0,3.0,4.0
386,University of Bristol,,4.0,2.0,3.0,3.0,0.0
387,University of Bristol,,2.0,4.0,0.0,0.0,0.0
388,University of Bristol,,3.0,3.0,0.0,4.0,4.0
389,University of Bristol,,1.0,4.0,1.0,0.0,4.0
390,University of Bristol,,4.0,3.0,4.0,4.0,0.0
391,University of Bristol,,4.0,4.0,2.0,4.0,0.0
392,University of Bristol,,3.0,4.0,4.0,4.0,0.0
393,University of Bristol,,4.0,3.0,4.0,2.0,0.0
394,University of Bristol,,0.0,4.0,3.0,4.0,0.0
395,University of Bristol,,4.0,3.0,4.0,4.0,3.0
396,University of Bristol,,0.0,0.0,4.0,3.0,0.0
397,University of Bristol,,3.0,0.0,3.0,4.0,0.0
398,University of Bristol,,4.0,4.0,3.0,4.0,0.0
399,University of Bristol,,4.0,4.0,3.0,4.0,0.0
400,University of Bristol,,0.0,4.0,4.0,4.0,0.0
401,University of Bristol,,0.0,4.0,2.0,4.0,4.0
402,University of Bristol,MSc Education (Inclusive Education),4.0,0.0,0.0,0.0,0.0
403,University of Bristol,,3.0,3.0,3.0,3.0,0.0
404,University of Bristol,,4.0,4.0,3.0,4.0,0.0
405,University of Bristol,,3.0,3.0,3.0,4.0,0.0
406,University of Bristol,,3.0,4.0,4.0,4.0,0.0
407,University of Bristol,,4.0,3.0,3.0,3.0,3.0
408,University of Bristol,,4.0,0.0,3.0,0.0,4.0
409,University of Bristol,,4.0,3.0,2.0,3.0,4.0
410,University of Bristol,,0.0,4.0,3.0,4.0,4.0
411,University of Bristol,,4.0,3.0,3.0,4.0,0.0
412,University of Bristol,,3.0,4.0,4.0,4.0,0.0
413,University of Bristol,,3.0,3.0,3.0,3.0,4.0
414,University of Bristol,,4.0,4.0,4.0,3.0,0.0
415,University of Bristol,,4.0,4.0,4.0,4.0,0.0
416,University of Bristol,,4.0,2.0,4.0,4.0,0.0
417,University of Bristol,,4.0,3.0,0.0,4.0,0.0
418,University of Bristol,,0.0,0.0,4.0,0.0,0.0
419,University of Bristol,,4.0,0.0,4.0,0.0,0.0
420,University of Bristol,,0.0,4.0,2.0,3.0,4.0
421,University of Bristol,,3.0,3.0,4.0,4.0,0.0
422,University of Bristol,,4.0,4.0,4.0,0.0,0.0
423,University of Bristol,,4.0,0.0,4.0,3.0,0.0
424,University of Bristol,,3.0,4.0,3.0,4.0,0.0
425,University of Bristol,,4.0,4.0,3.0,4.0,4.0
426,University of Bristol,,0.0,0.0,0.0,0.0,0.0
427,University of Bristol,,4.0,4.0,4.0,3.0,4.0
428,University of Bristol,,3.0,3.0,4.0,0.0,0.0
429,University of Bristol,,4.0,4.0,4.0,4.0,4.0
430,University of Bristol,,4.0,3.0,3.0,2.0,3.0
431,University of Bristol,,2.0,2.0,4.0,0.0,0.0
432,University of Bristol,,3.0,3.0,4.0,0.0,0.0
433,University of Bristol,,2.0,4.0,3.0,4.0,0.0
434,University of Bristol,,4.0,4.0,2.0,3.0,4.0
435,University of Bristol,,0.0,4.0,0.0,0.0,0.0
436,University of Bristol,,4.0,0.0,0.0,4.0,0.0
437,University of Bristol,,3.0,3.0,3.0,4.0,4.0
438,University of Bristol,,3.0,3.0,4.0,0.0,0.0
439,University of Bristol,,3.0,2.0,4.0,0.0,0.0
440,University of Bristol,,3.0,0.0,3.0,4.0,0.0
441,University of Bristol,,3.0,4.0,4.0,3.0,4.0
442,University of Bristol,,4.0,0.0,4.0,4.0,0.0
443,University of Bristol,,2.0,0.0,3.0,4.0,0.0
444,University of Bristol,,3.0,4.0,4.0,0.0,4.0
445,University of Bristol,,4.0,4.0,0.0,4.0,4.0
446,University of Bristol,,4.0,4.0,4.0,0.0,0.0
447,University of Bristol,MA Music,4.0,3.0,2.0,0.0,0.0
448,University of Bristol,MA Music,4.0,4.0,4.0,0.0,0.0
449,University of Bristol,,3.0,1.0,4.0,0.0,4.0
450,University of Bristol,,4.0,0.0,4.0,4.0,0.0
451,University of Bristol,,0.0,0.0,4.0,4.0,0.0
452,University of Bristol,,0.0,4.0,4.0,4.0,0.0
453,University of Bristol,,4.0,4.0,4.0,4.0,4.0
454,University of Bristol,,0.0,0.0,4.0,4.0,4.0
455,University of Bristol,,4.0,4.0,0.0,4.0,0.0
456,University of Bristol,,2.0,4.0,4.0,3.0,3.0
457,University of Bristol,,0.0,0.0,4.0,0.0,0.0
458,University of Bristol,MA Film and Television,4.0,3.0,4.0,3.0,3.0
459,University of Bristol,,4.0,4.0,0.0,4.0,0.0
460,University of Bristol,,3.0,3.0,0.0,0.0,0.0
461,University of Bristol,,4.0,3.0,4.0,0.0,0.0
462,University of Bristol,,0.0,3.0,4.0,0.0,3.0
463,University of Bristol,,4.0,4.0,3.0,3.0,0.0
464,University of Bristol,MSc Social Work,4.0,4.0,4.0,3.0,3.0
465,University of Bristol,,4.0,4.0,4.0,0.0,4.0
466,University of Bristol,,0.0,4.0,2.0,0.0,0.0
467,University of Bristol,,3.0,0.0,4.0,3.0,4.0
468,University of Bristol,,3.0,0.0,0.0,0.0,4.0
469,University of Bristol,,4.0,4.0,4.0,4.0,4.0
470,University of Bristol,MSc Social Work,0.0,0.0,0.0,0.0,0.0
471,University of Bristol,,0.0,3.0,4.0,0.0,0.0
472,University of Bristol,MSc Finance and Investment,3.0,2.0,4.0,4.0,2.0
473,University of Bristol,,4.0,3.0,4.0,0.0,3.0
474,University of Bristol,,4.0,0.0,4.0,0.0,0.0
475,University of Bristol,,0.0,0.0,0.0,0.0,4.0
476,University of Bristol,,3.0,0.0,0.0,0.0,0.0
477,University of Bristol,,0.0,0.0,0.0,0.0,4.0
478,University of Bristol,,0.0,4.0,3.0,3.0,4.0
479,University of Bristol,,3.0,4.0,2.0,0.0,4.0
480,University of Bristol,,0.0,4.0,3.0,4.0,4.0
481,University of Bristol,,2.0,1.0,2.0,4.0,4.0
482,University of Bristol,,3.0,3.0,4.0,0.0,1.0
483,University of Bristol,,4.0,4.0,3.0,4.0,3.0
484,University of Bristol,,4.0,0.0,0.0,0.0,1.0
485,University of Bristol,,3.0,3.0,0.0,0.0,1.0
486,University of Bristol,,1.0,3.0,3.0,3.0,1.0
487,University of Bristol,,4.0,0.0,3.0,4.0,1.0
488,University of Bristol,,3.0,0.0,0.0,0.0,0.0
489,University of Bristol,,3.0,0.0,0.0,0.0,0.0
490,University of Bristol,,3.0,0.0,3.0,0.0,1.0
491,University of Bristol,,0.0,3.0,4.0,0.0,4.0
492,University of Bristol,,0.0,0.0,0.0,0.0,0.0
493,University of Bristol,,3.0,3.0,3.0,0.0,4.0
494,University of Bristol,Law PhD,3.0,3.0,3.0,0.0,3.0
495,University of Bristol,,4.0,4.0,4.0,4.0,3.0
496,University of Bristol,,2.0,4.0,4.0,0.0,4.0
497,University of Bristol,Biochemistry PhD,4.0,0.0,4.0,0.0,3.0
498,University of Bristol,PG Diploma (Postgraduate Diploma) Applied Neuropsychology (Bristol-based),4.0,3.0,3.0,0.0,4.0
499,University of Bristol,,4.0,4.0,3.0,0.0,4.0
500,University of Bristol,English Literature MPhil,2.0,4.0,4.0,4.0,3.0
501,University of Bristol,,4.0,4.0,4.0,0.0,4.0
502,University of Bristol,,4.0,4.0,4.0,0.0,4.0
503,University of Bristol,,4.0,4.0,4.0,0.0,0.0
504,University of Bristol,,4.0,0.0,3.0,4.0,3.0
505,University of Bristol,,2.0,4.0,2.0,4.0,4.0
506,University of Bristol,,2.0,3.0,4.0,4.0,4.0
507,University of Bristol,MSc Palaeobiology,4.0,4.0,4.0,0.0,4.0
508,University of Bristol,,4.0,4.0,3.0,3.0,4.0
509,University of Bristol,MSc Economics and Finance,4.0,3.0,4.0,4.0,4.0
510,University of Bristol,Classics and Ancient History MPhil,4.0,4.0,3.0,0.0,3.0
511,Imperial College London,Medicine MB BS,0.0,4.0,3.0,4.0,4.0
512,Imperial College London,Electrical & Electronic Engineering MEng (Hons),3.0,3.0,2.0,4.0,4.0
513,Imperial College London,Physics BSc (Hons),3.0,4.0,4.0,0.0,0.0
514,Imperial College London,MSc Advanced Materials Science and Engineering,0.0,4.0,0.0,4.0,0.0
515,Imperial College London,Biotechnology BSc (Hons),3.0,3.0,2.0,4.0,4.0
516,Imperial College London,Medical Biosciences BSc (Hons),0.0,4.0,4.0,3.0,0.0
517,Imperial College London,Physics BSc (Hons),1.0,3.0,3.0,3.0,4.0
518,Imperial College London,Biochemistry BSc (Hons),0.0,3.0,0.0,4.0,4.0
519,Imperial College London,Biological Sciences BSc (Hons),0.0,0.0,4.0,0.0,0.0
520,Imperial College London,Medicine MB BS,0.0,3.0,2.0,3.0,3.0
521,Imperial College London,MSc Applied Biosciences and Biotechnology,0.0,4.0,4.0,0.0,4.0
522,Imperial College London,Medicine MB BS,3.0,4.0,4.0,0.0,0.0
523,Imperial College London,MSc Advanced Materials Science and Engineering,4.0,4.0,4.0,0.0,4.0
524,Imperial College London,Medicine MB BS,4.0,4.0,3.0,2.0,0.0
525,Imperial College London,Mechanical Engineering MEng (Hons),0.0,0.0,0.0,0.0,3.0
526,Imperial College London,MRes Bioengineering,3.0,3.0,4.0,0.0,0.0
527,Imperial College London,Biological Sciences BSc (Hons),3.0,4.0,3.0,4.0,4.0
528,Imperial College London,Computing (Software Engineering) MEng (Hons),0.0,0.0,4.0,4.0,3.0
529,Imperial College London,Biotechnology BSc (Hons),4.0,0.0,0.0,0.0,0.0
530,Imperial College London,Electrical & Electronic Engineering BEng (Hons),0.0,4.0,4.0,4.0,4.0
531,Imperial College London,Microbiology BSc (Hons),0.0,0.0,4.0,0.0,3.0
532,Imperial College London,MSc Quantum Fields and Fundamental Forces,4.0,0.0,4.0,4.0,4.0
533,Imperial College London,Biological Sciences BSc (Hons),0.0,3.0,0.0,0.0,3.0
534,Imperial College London,Biochemistry BSc (Hons),4.0,4.0,4.0,0.0,4.0
535,Imperial College London,Geophysics BSc (Hons),0.0,0.0,3.0,3.0,3.0
536,Imperial College London,Mathematics BSc (Hons),3.0,3.0,4.0,4.0,4.0
537,Imperial College London,Physics with Theoretical Physics BSc (Hons),2.0,3.0,3.0,3.0,2.0
538,Imperial College London,MSc Quantum Fields and Fundamental Forces,0.0,0.0,4.0,0.0,0.0
539,Imperial College London,Biological Sciences BSc (Hons),3.0,3.0,2.0,3.0,4.0
540,Imperial College London,Computing BEng (Hons),0.0,0.0,0.0,0.0,0.0
541,Imperial College London,Earth and Planetary Science BSc (Hons),0.0,0.0,0.0,4.0,0.0
542,Imperial College London,Earth and Planetary Science BSc (Hons),4.0,4.0,4.0,0.0,0.0
543,Imperial College London,MRes Bioengineering,0.0,0.0,0.0,0.0,0.0
544,Imperial College London,Mathematics with Statistics BSc (Hons),0.0,4.0,4.0,2.0,0.0
545,Imperial College London,Earth and Planetary Science BSc (Hons),4.0,4.0,3.0,0.0,0.0
546,Imperial College London,Medicine MB BS,0.0,3.0,4.0,4.0,0.0
547,Imperial College London,Mathematics BSc (Hons),0.0,4.0,4.0,0.0,0.0
548,Imperial College London,MSc Biomedical Engineering,4.0,4.0,4.0,4.0,0.0
549,Imperial College London,MSc Biomedical Engineering,0.0,4.0,1.0,4.0,3.0
550,Imperial College London,Medical Biosciences BSc (Hons),4.0,4.0,4.0,4.0,2.0
551,Imperial College London,MSc Advanced Materials Science and Engineering,0.0,1.0,3.0,4.0,4.0
552,Imperial College London,Biological Sciences BSc (Hons),3.0,3.0,4.0,4.0,4.0
553,Imperial College London,Medical Biosciences BSc (Hons),0.0,4.0,4.0,2.0,4.0
554,Imperial College London,Medical Biosciences BSc (Hons),1.0,1.0,3.0,2.0,2.0
555,Imperial College London,Mathematics BSc (Hons),4.0,4.0,3.0,0.0,0.0
556,Imperial College London,Physics BSc (Hons),4.0,4.0,0.0,0.0,3.0
557,Imperial College London,Physics BSc (Hons),3.0,0.0,4.0,4.0,3.0
558,Imperial College London,Medicine MB BS,4.0,1.0,0.0,3.0,3.0
559,Imperial College London,Chemistry BSc (Hons),0.0,0.0,0.0,0.0,0.0
560,Imperial College London,MSc Computing (Artificial Intelligence and Machine Learning),4.0,0.0,3.0,4.0,2.0
561,Imperial College London,Mathematics BSc (Hons),3.0,4.0,2.0,4.0,0.0
562,Imperial College London,Civil Engineering MEng (Hons),0.0,0.0,0.0,2.0,4.0
563,Imperial College London,Civil Engineering MEng (Hons),4.0,3.0,4.0,2.0,3.0
564,Imperial College London,Electronic and Information Engineering BEng (Hons),0.0,4.0,0.0,4.0,0.0
565,Imperial College London,Physics BSc (Hons),3.0,2.0,2.0,3.0,1.0
566,Imperial College London,Mathematics BSc (Hons),0.0,4.0,4.0,2.0,4.0
567,Imperial College London,Mathematics BSc (Hons),4.0,4.0,3.0,3.0,0.0
568,Imperial College London,MSc Applied Mathematics,0.0,0.0,0.0,0.0,0.0
569,Imperial College London,Chemical Engineering MEng (Hons),4.0,4.0,0.0,4.0,0.0
570,Imperial College London,Mathematics BSc (Hons),4.0,3.0,4.0,3.0,0.0
571,Imperial College London,MSc Environmental Technology,0.0,0.0,0.0,4.0,0.0
572,Imperial College London,MSc Environmental Technology,0.0,0.0,4.0,0.0,4.0
573,Imperial College London,Biological Sciences BSc (Hons),4.0,4.0,4.0,0.0,4.0
574,Imperial College London,Mathematics BSc (Hons),4.0,2.0,0.0,0.0,0.0
575,Imperial College London,MRes Biomedical Research,4.0,4.0,4.0,4.0,3.0
576,Imperial College London,Computing BEng (Hons),4.0,1.0,3.0,2.0,0.0
577,Imperial College London,Physics BSc (Hons),0.0,4.0,3.0,0.0,0.0
578,Imperial College London,Physics BSc (Hons),0.0,4.0,3.0,3.0,0.0
579,Imperial College London,Mathematics BSc (Hons),0.0,4.0,0.0,0.0,1.0
580,Imperial College London,Physics BSc (Hons),0.0,3.0,0.0,4.0,0.0
581,Imperial College London,Mathematics BSc (Hons),2.0,3.0,1.0,1.0,0.0
582,Imperial College London,Physics BSc (Hons),0.0,4.0,4.0,0.0,0.0
583,Imperial College London,Mechanical Engineering MEng (Hons),0.0,0.0,0.0,0.0,0.0
584,Imperial College London,Aeronautical Engineering MEng (Hons),4.0,4.0,4.0,4.0,0.0
585,Imperial College London,Computing BEng (Hons),0.0,0.0,3.0,4.0,1.0
586,Imperial College London,Biochemistry BSc (Hons),4.0,4.0,3.0,4.0,4.0
587,Imperial College London,Materials Science and Engineering BEng (Hons),0.0,4.0,3.0,0.0,0.0
588,Imperial College London,,4.0,4.0,4.0,4.0,2.0
589,Imperial College London,Chemistry BSc (Hons),4.0,4.0,4.0,4.0,0.0
590,Imperial College London,Physics BSc (Hons),0.0,0.0,0.0,0.0,0.0
591,Imperial College London,MRes Experimental Neuroscience,4.0,4.0,4.0,4.0,4.0
592,Imperial College London,Electrical & Electronic Engineering with Management MEng (Hons),3.0,2.0,4.0,0.0,3.0
593,Imperial College London,Electrical & Electronic Engineering BEng (Hons),0.0,2.0,0.0,0.0,2.0
594,Imperial College London,Medicine MB BS,4.0,4.0,2.0,2.0,0.0
595,Imperial College London,Medicine MB BS,3.0,2.0,2.0,3.0,0.0
596,Imperial College London,Medicine MB BS,0.0,4.0,0.0,0.0,4.0
597,Imperial College London,Mechanical Engineering MEng (Hons),0.0,3.0,3.0,0.0,4.0
598,Imperial College London,Biochemistry BSc (Hons),0.0,4.0,3.0,4.0,4.0
599,Imperial College London,Computing BEng (Hons),0.0,4.0,3.0,4.0,0.0
600,Imperial College London,Chemistry with a Year in Industry MSci (Hons),0.0,0.0,0.0,0.0,0.0
601,Imperial College London,Mathematics BSc (Hons),3.0,4.0,0.0,0.0,3.0
602,Imperial College London,Materials Science and Engineering BEng (Hons),4.0,4.0,4.0,4.0,0.0
603,Imperial College London,Biomedical Engineering MEng (Hons),4.0,4.0,0.0,4.0,4.0
604,Imperial College London,Chemical Engineering MEng (Hons),4.0,4.0,4.0,3.0,3.0
605,Imperial College London,Biological Sciences BSc (Hons),4.0,4.0,4.0,4.0,4.0
606,Imperial College London,Biological Sciences BSc (Hons),3.0,3.0,4.0,4.0,4.0
607,Imperial College London,Biological Sciences BSc (Hons),0.0,4.0,0.0,4.0,4.0
608,Imperial College London,Genomic Medicine MSc,0.0,4.0,0.0,4.0,4.0
609,Imperial College London,Biological Sciences BSc (Hons),0.0,4.0,4.0,0.0,3.0
610,Imperial College London,Biological Sciences BSc (Hons),0.0,4.0,4.0,4.0,4.0
611,Imperial College London,Biological Sciences BSc (Hons),0.0,0.0,4.0,4.0,0.0
612,Imperial College London,Biological Sciences BSc (Hons),0.0,4.0,3.0,3.0,3.0
613,Imperial College London,Materials Science and Engineering BEng (Hons),0.0,3.0,4.0,4.0,0.0
614,Imperial College London,Physics BSc (Hons),3.0,3.0,4.0,2.0,4.0
615,Imperial College London,Computing BEng (Hons),0.0,3.0,4.0,4.0,0.0
616,Imperial College London,Mathematics and Computer Science BEng (Hons),4.0,3.0,4.0,3.0,0.0
617,Imperial College London,Computing BEng (Hons),0.0,3.0,3.0,2.0,4.0
618,Imperial College London,Aeronautical Engineering MEng (Hons),0.0,0.0,0.0,4.0,0.0
619,Imperial College London,,0.0,3.0,3.0,0.0,4.0
620,Imperial College London,Biological Sciences BSc (Hons),3.0,0.0,0.0,0.0,0.0
621,Imperial College London,MRes Biomedical Research,3.0,4.0,4.0,0.0,0.0
622,Imperial College London,Electrical & Electronic Engineering BEng (Hons),0.0,4.0,4.0,0.0,0.0
623,Imperial College London,,3.0,0.0,0.0,0.0,0.0
624,Imperial College London,,3.0,4.0,3.0,0.0,0.0
625,Imperial College London,,0.0,0.0,4.0,3.0,0.0
626,Imperial College London,Materials with Management BEng (Hons),0.0,0.0,4.0,0.0,0.0
627,Imperial College London,,4.0,4.0,4.0,4.0,4.0
628,Imperial College London,MSc Transport,0.0,4.0,0.0,0.0,0.0
629,Imperial College London,Computing BEng (Hons),0.0,0.0,0.0,0.0,0.0
630,Imperial College London,Chemistry BSc (Hons),0.0,4.0,0.0,0.0,4.0
631,Imperial College London,Materials Science and Engineering MEng (Hons),0.0,4.0,4.0,0.0,0.0
632,Imperial College London,Materials Science and Engineering BEng (Hons),3.0,4.0,4.0,4.0,4.0
633,Imperial College London,Chemistry BSc (Hons),0.0,0.0,3.0,4.0,4.0
634,Imperial College London,Geophysics BSc (Hons),0.0,0.0,0.0,0.0,2.0
635,Imperial College London,Physics BSc (Hons),0.0,4.0,3.0,0.0,4.0
636,Imperial College London,Mathematics BSc (Hons),4.0,3.0,4.0,0.0,4.0
637,Imperial College London,Mathematics BSc (Hons),3.0,2.0,4.0,4.0,2.0
638,Imperial College London,Mathematics BSc (Hons),0.0,4.0,4.0,0.0,4.0
639,Imperial College London,Mathematics BSc (Hons),4.0,3.0,3.0,0.0,0.0
640,Imperial College London,Mathematics BSc (Hons),4.0,2.0,0.0,4.0,4.0
641,Imperial College London,,0.0,4.0,0.0,0.0,0.0
642,Imperial College London,,0.0,4.0,4.0,4.0,0.0
643,Imperial College London,,0.0,0.0,3.0,0.0,0.0
644,Imperial College London,,0.0,4.0,0.0,4.0,3.0
645,Imperial College London,,0.0,0.0,0.0,0.0,0.0
646,Imperial College London,,0.0,4.0,4.0,0.0,0.0
647,Imperial College London,,0.0,4.0,3.0,4.0,4.0
648,Imperial College London,,0.0,4.0,3.0,0.0,1.0
649,Imperial College London,,0.0,4.0,0.0,4.0,4.0
650,Imperial College London,,0.0,4.0,0.0,0.0,4.0
651,University of Edinburgh,Animation BA (Hons),1.0,1.0,4.0,1.0,4.0
652,University of Edinburgh,PGDE German (Graduates only) Professional Graduate Diploma,2.0,0.0,2.0,3.0,3.0
653,University of Edinburgh,,0.0,4.0,0.0,0.0,4.0
654,University of Edinburgh,,3.0,4.0,3.0,0.0,0.0
655,University of Edinburgh,PGDE Primary (Graduates only) Professional Graduate Diploma,0.0,4.0,0.0,4.0,0.0
656,University of Edinburgh,Ancient History MA (Hons),4.0,0.0,4.0,4.0,3.0
657,University of Edinburgh,Geography MA (Hons),2.0,3.0,3.0,4.0,3.0
658,University of Edinburgh,Ancient History MA (Hons),4.0,3.0,0.0,4.0,4.0
659,University of Edinburgh,Economics with Environmental Studies MA (Hons),4.0,4.0,3.0,0.0,0.0
660,University of Edinburgh,Archaeology and Social Anthropology MA (Hons),0.0,0.0,0.0,0.0,4.0
661,University of Edinburgh,International Business MA (Hons),4.0,3.0,4.0,0.0,0.0
662,University of Edinburgh,International Business with Russian MA (Hons),3.0,3.0,0.0,0.0,0.0
663,University of Edinburgh,French and Business MA (Hons),3.0,0.0,4.0,0.0,0.0
664,University of Edinburgh,Mathematics BSc (Hons),4.0,4.0,4.0,4.0,4.0
665,University of Edinburgh,Law and Sociology LLB (Hons),4.0,4.0,4.0,0.0,4.0
666,University of Edinburgh,Biological Sciences (Biochemistry) BSc (Hons),4.0,3.0,4.0,4.0,3.0
667,University of Edinburgh,Biomedical Sciences BSc (Hons),4.0,3.0,4.0,0.0,0.0
668,University of Edinburgh,,0.0,4.0,3.0,3.0,0.0
669,University of Edinburgh,Sociology MA (Hons),4.0,3.0,4.0,4.0,3.0
670,University of Edinburgh,Economics MA (Hons),2.0,4.0,0.0,4.0,0.0
671,University of Edinburgh,Law LLB (Hons),0.0,4.0,0.0,4.0,0.0
672,University of Edinburgh,Economics MA (Hons),2.0,2.0,2.0,3.0,0.0
673,University of Edinburgh,Law and International Relations LLB (Hons),4.0,4.0,4.0,0.0,0.0
674,University of Edinburgh,Cognitive Science BSc (Hons),4.0,4.0,3.0,4.0,0.0
675,University of Edinburgh,Geography BSc (Hons),3.0,4.0,4.0,4.0,0.0
676,University of Edinburgh,History of Art MA (Hons),0.0,4.0,3.0,4.0,4.0
677,University of Edinburgh,Linguistics and English Language MA (Hons),4.0,0.0,4.0,4.0,4.0
678,University of Edinburgh,History MA (Hons),0.0,4.0,4.0,4.0,0.0
679,University of Edinburgh,Law LLB (Hons),4.0,4.0,4.0,4.0,4.0
680,University of Edinburgh,Politics MA (Hons),4.0,4.0,0.0,4.0,3.0
681,University of Edinburgh,Arabic and Economics MA (Hons),3.0,3.0,4.0,2.0,0.0
682,University of Edinburgh,Law LLB (Hons),1.0,3.0,3.0,3.0,3.0
683,University of Edinburgh,Psychology BSc (Hons),4.0,3.0,2.0,0.0,4.0
684,University of Edinburgh,Japanese and Linguistics MA (Hons),0.0,0.0,2.0,4.0,0.0
685,University of Edinburgh,Fine Art MA (Hons),2.0,3.0,3.0,3.0,0.0
686,University of Edinburgh,Law LLB (Hons),0.0,0.0,4.0,0.0,0.0
687,University of Edinburgh,Accounting and Finance MA (Hons),0.0,4.0,4.0,4.0,0.0
688,University of Edinburgh,Sociology MA (Hons),2.0,3.0,3.0,3.0,3.0
689,University of Edinburgh,French and Spanish MA (Hons),3.0,4.0,4.0,0.0,0.0
690,University of Edinburgh,Social Work BSc (Hons),0.0,0.0,4.0,3.0,0.0
691,University of Edinburgh,Law LLB (Hons),4.0,3.0,3.0,0.0,3.0
692,University of Edinburgh,Law LLB (Hons),2.0,3.0,4.0,2.0,0.0
693,University of Edinburgh,Geography BSc (Hons),2.0,0.0,4.0,4.0,0.0
694,University of Edinburgh,Economic History MA (Hons),3.0,4.0,4.0,0.0,0.0
695,University of Edinburgh,Arabic and Business MA (Hons),4.0,3.0,0.0,0.0,0.0
696,University of Edinburgh,Law LLB (Hons),3.0,2.0,4.0,3.0,0.0
697,University of Edinburgh,Economics and Politics MA (Hons),0.0,4.0,4.0,4.0,0.0
